City,longitude,latitude,coordinates,Unnamed: 0,mean_ndvi,mean_surface_water,mean_uhi_DayNight,mean_uhi_daytime,mean_uhi_Nighttime,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Yelimane,-10.570831897606936,15.120831738367915,"[-10.570831897606935, 15.120831738367917]",490.0,2185.19836956522,,,,,AFRICA,Pyramid,0.796155026,0.925136233,0.903573283
Baltasar Brum,-57.32916622513618,-30.72499865506907,"[-57.32916622513618, -30.72499865506907]",443.0,5549.88949275362,2.0,,,,SOUTH AMERICA,Pyramid,1.289453359,0.991110242,0.417917702
Mandali,45.55000042330365,33.74583249711241,"[45.55000042330365, 33.74583249711241]",188.0,2304.19875776398,,,,,ASIA,Pyramid,1.13397953,0.93324432,0.257586636
Mendocino,-123.80000014530911,39.30416661521927,"[-123.80000014530913, 39.30416661521927]",350.0,5719.06512493355,2.66666666666667,,,,NORTH AMERICA,Pyramid,0.90714143,0.142704554,0.21010109
Morawa,116.0083342020542,-29.21250092099426,"[116.00833420205421, -29.21250092099426]",481.0,2723.6847826087,,,,,AUSTRALIA,Pyramid,0.761730362,0.004156702,0.614572494
Paso Rio Mayo,-70.25833192227721,-45.68750131661892,"[-70.25833192227721, -45.68750131661892]",437.0,3347.05175983437,1.16666666666667,,,,SOUTH AMERICA,Pyramid,0.717791778,0.215782919,0.856924712
Pukatawagan,-101.3166664066218,55.74583308446677,"[-101.31666640662179, 55.745833084466774]",107.0,2111.15058513524,2.55555555555556,,,,NORTH AMERICA,Pyramid,1.699186089,0.994568249,0.084190072
Selawik,-160.0180564267675,66.60138846494814,"[-160.0180564267675, 66.60138846494814]",8.0,2856.29417293233,2.13636363636364,,,,NORTH AMERICA,Pyramid,3.420305014,1.0,0.004976184
Sherlovaya Gora,116.29999955390493,50.529166447673255,"[116.29999955390491, 50.529166447673255]",87.0,2475.42391304348,1.0,,,,ASIA,Pyramid,1.770511667,0.273315995,0.974498733
Tununak,-165.2499998180441,60.57916636841331,"[-165.2499998180441, 60.57916636841331]",75.0,2203.84834985663,1.92857142857143,,,,NORTH AMERICA,Unknown,0.0,1.0,0.0
Wallace,-115.92500027713658,47.470834040834376,"[-115.92500027713658, 47.470834040834376]",334.0,4628.15081521739,,,,,NORTH AMERICA,Pyramid,1.927089813,0.99645762,0.522470861
Eastmain,-78.51666814914314,52.23333412836813,"[-78.51666814914314, 52.23333412836813]",308.0,2695.14178353442,2.75,,,,NORTH AMERICA,Pyramid,2.505973947,0.999732953,0.060338229
Neryungri,124.71249940110954,56.66249948636496,"[124.71249940110954, 56.66249948636496]",86.0,1918.59683794466,,1.52209644176458,-0.333314742696912,1.85541118446149,ASIA,Diamond,-0.030596954,0.993132809,2.404186644
Hopedale,-60.220834244926,55.459724485620406,"[-60.220834244926, 55.459724485620406]",287.0,1333.536907032,2.91666666666667,,,,NORTH AMERICA,Pyramid,3.518869509,1.0,0.018458662
Arroyos y Esteros,-57.09999964333295,-25.054166084015343,"[-57.09999964333295, -25.054166084015346]",299.0,6141.38664596273,,,,,SOUTH AMERICA,Pyramid,1.263746711,0.994351414,0.648690811
Besalampy,44.49166622835984,-16.74583524783571,"[44.49166622835984, -16.74583524783571]",26.0,0.0,1.8,,,,AFRICA,Pyramid,0.906264971,0.256313833,1.03513145
Dangriga,-88.22083284252992,16.966665407113673,"[-88.22083284252992, 16.966665407113673]",147.0,3579.77687645546,2.64285714285714,,,,NORTH AMERICA,Hourglass,-0.150146084,0.0,1.275520567
Manja,44.32916542716423,-21.433333519101453,"[44.32916542716423, -21.433333519101453]",202.0,4163.24048913044,,,,,AFRICA,Diamond,0.372050404,0.094690241,1.215864723
Nacaome,-87.48750026314069,13.53333374545063,"[-87.48750026314069, 13.53333374545063]",579.0,4547.22554347826,1.66666666666667,,,,NORTH AMERICA,Hourglass,-0.456779092,0.0,1.946593799
Plumtree,27.808332013854063,-20.48750037447637,"[27.808332013854066, -20.487500374476372]",558.0,3499.24223602484,1.0,,,,AFRICA,Pyramid,0.992515255,0.194704856,0.635969479
Quime,-67.21666763393524,-16.9791666118902,"[-67.21666763393524, -16.9791666118902]",182.0,0.0,,,,,SOUTH AMERICA,Pyramid,3.445261329,0.993689851,0.306774746
Sica Sica,-67.73750176746942,-17.333332815391117,"[-67.73750176746942, -17.333332815391117]",129.0,0.0,,,,,SOUTH AMERICA,Pyramid,1.999195244,0.944998943,0.455431027
Tinogasta,-67.56249992442295,-28.066665467136115,"[-67.56249992442295, -28.066665467136115]",537.0,2594.04968944099,,,,,SOUTH AMERICA,Diamond,-0.066757754,0.014053473,1.740721906
Trancas,-65.28333296522239,-26.229165989747,"[-65.28333296522239, -26.229165989747]",8.0,4093.53881987578,,,,,SOUTH AMERICA,Pyramid,0.834437431,0.177752686,1.121329095
Barras,-42.295833184888025,-4.250000411493156,"[-42.295833184888025, -4.250000411493156]",508.0,5001.66459627329,2.5,,,,SOUTH AMERICA,Pyramid,0.802247677,0.771770256,1.00004552
Calbuco,-73.14861275134295,-41.75694444729091,"[-73.14861275134295, -41.75694444729091]",319.0,5867.86921014245,2.73684210526316,,,,SOUTH AMERICA,Pyramid,1.496781744,0.994274631,0.920319906
Chosica,-76.70833242888901,-11.93750184176442,"[-76.70833242888901, -11.937501841764421]",553.0,1073.70807453416,,-1.58162623643875,-2.94078999757767,1.35916376113892,SOUTH AMERICA,Pyramid,0.916480034,0.849273311,2.280363432
Dillingham,-158.46666590916368,59.04166560848685,"[-158.46666590916368, 59.04166560848685]",218.0,1644.84610436411,2.45454545454545,,,,NORTH AMERICA,Pyramid,1.676997796,0.994270442,0.129227433
Hoskins,150.40416531876457,-5.458332066593736,"[150.40416531876457, -5.458332066593736]",295.0,7576.62679797319,2.66666666666667,,,,AUSTRALIA,Pyramid,2.74416889,0.999565001,0.025218847
Koidu,-10.862501693441727,8.433332798537785,"[-10.862501693441729, 8.433332798537785]",282.0,6502.60461956522,,,,,AFRICA,Pyramid,3.565833089,0.995734222,0.320896694
Kumo,11.216668023902733,10.045835245858669,"[11.216668023902733, 10.045835245858667]",375.0,2670.84472049689,,,,,AFRICA,Inverse Pyramid,-1.073668203,0.021620508,2.116163059
Luebo,21.41666549840373,-5.345833446736581,"[21.41666549840373, -5.345833446736581]",72.0,6055.34575569358,,,,,AFRICA,Diamond,0.450590555,0.648595403,1.508981351
Otuzco,-78.56666725298332,-7.904166881346435,"[-78.56666725298332, -7.904166881346435]",332.0,2956.65942028986,,,,,SOUTH AMERICA,Pyramid,0.548009004,0.499035852,1.909909562
Sinnamary,-52.95416825962994,5.375000397170182,"[-52.95416825962994, 5.375000397170182]",150.0,5849.91459627329,2.0,,,,SOUTH AMERICA,Pyramid,1.346614058,0.99462962,0.765135869
Thessalon,-83.55833211415049,46.2583328005629,"[-83.55833211415049, 46.2583328005629]",496.0,3056.57121682665,2.72222222222222,,,,NORTH AMERICA,Pyramid,0.830478959,0.925798577,0.244151974
Betanzos,-65.45138769504767,-19.55139004705086,"[-65.45138769504767, -19.55139004705086]",28.0,2609.60248447205,,,,,SOUTH AMERICA,Pyramid,1.522519837,0.916343055,0.721578536
Cap-Chat,-66.68749943137851,49.0958331330572,"[-66.68749943137851, 49.0958331330572]",365.0,2636.43720669637,2.8,,,,NORTH AMERICA,Pyramid,1.011494316,0.913989196,0.224643635
Celeken,53.11805556641861,39.44305571523709,"[53.11805556641861, 39.443055715237094]",422.0,895.628216503993,1.45833333333333,,,,ASIA,Pyramid,2.00189064,0.996515105,0.11800988
Chibia,13.69305436810696,-15.18472172620516,"[13.69305436810696, -15.184721726205161]",504.0,4202.19565217391,1.0,,,,AFRICA,Pyramid,0.920486614,0.945355905,1.14558927
Comallo,-70.26249896932919,-41.02916775018629,"[-70.26249896932919, -41.02916775018629]",33.0,2241.69828722003,,,,,SOUTH AMERICA,Pyramid,1.626093029,0.993397918,0.140261539
Combarbala,-71.00138951662186,-31.176388563008725,"[-71.00138951662186, -31.176388563008725]",36.0,2775.3504880213,,,,,SOUTH AMERICA,Pyramid,0.991121617,0.955716417,0.919701041
El Qasr,28.88194296968833,25.693057041436884,"[28.881942969688332, 25.693057041436884]",351.0,3365.08152173913,1.33333333333333,,,,AFRICA,Pyramid,1.175865119,0.981979978,0.321678236
Esperanza,-109.92916812707564,27.58749909434999,"[-109.92916812707564, 27.58749909434999]",406.0,3308.42984189723,2.0,1.08359824617704,0.0225498179594676,1.06104842821757,NORTH AMERICA,Diamond,0.406119621,0.017223415,1.467967655
Geita,32.17500039973867,-2.875000933655461,"[32.17500039973867, -2.875000933655461]",582.0,2994.63444911067,1.83333333333333,,,,AFRICA,Pyramid,4.447015731,0.995388112,0.021163439
La Scie,-55.59999968612346,49.96249874355682,"[-55.59999968612346, 49.96249874355682]",428.0,3043.97421842614,2.91304347826087,,,,NORTH AMERICA,Pyramid,1.257368122,0.819427724,0.115700051
Loreto,-111.3486111329825,26.006944575601533,"[-111.3486111329825, 26.006944575601533]",41.0,2071.34627329193,,,,,NORTH AMERICA,Hourglass,-0.108330569,0.0,1.776139577
Ondjiva,15.72638864031954,-17.068054766113306,"[15.726388640319541, -17.068054766113306]",270.0,0.0,1.6875,,,,AFRICA,Hourglass,-0.340632826,0.0,1.72346773
Phayao,99.90694428556505,19.16805400730359,"[99.90694428556505, 19.16805400730359]",506.0,3653.53148348272,2.53846153846154,,,,ASIA,Pyramid,0.645537828,0.436350772,1.751358311
Scottsdale1,147.5152784932121,-41.15972094082353,"[147.51527849321207, -41.15972094082353]",596.0,5989.84918478261,,,,,AUSTRALIA,Pyramid,1.211741078,0.676944518,1.104886533
Tarabuco,-64.91250076868218,-19.17916636525929,"[-64.91250076868218, -19.17916636525929]",413.0,2690.3152173913,,,,,SOUTH AMERICA,Pyramid,2.487256804,0.903337333,0.20301653
Villa Rumipal,-64.48472152115563,-32.184723349088785,"[-64.48472152115563, -32.184723349088785]",267.0,4769.47885899549,2.625,,,,SOUTH AMERICA,Pyramid,0.732071757,0.991152471,0.325378364
Winton,143.0402766400178,-22.39027672804671,"[143.0402766400178, -22.39027672804671]",406.0,2253.91215616681,3.0,,,,AUSTRALIA,Pyramid,0.795367455,0.009133251,0.612413247
Baddeck,-60.75416782690128,46.099999111229046,"[-60.75416782690128, 46.099999111229046]",402.0,4009.05881037996,3.0,,,,NORTH AMERICA,Pyramid,1.658383861,0.924138551,0.099461017
Tonopah,-117.22916631292205,38.06527890898106,"[-117.22916631292205, 38.06527890898106]",585.0,961.189723320158,,,,,NORTH AMERICA,Pyramid,0.684601569,0.923853637,0.652003374
Zelenodolsk,48.66249952148496,55.83333362066134,"[48.66249952148496, 55.83333362066134]",563.0,2896.11713977722,2.22727272727273,0.0693454020139245,-0.458742542813222,0.528087944827146,EUROPE,Pyramid,0.856603227,0.996525426,1.07137013
Finnsnes,17.985119423681546,69.232737966696,"[17.985119423681546, 69.232737966696]",455.0,2105.89246368039,2.97222222222222,,,,EUROPE,Pyramid,1.97487543,0.807895863,0.155669882
Brownsweg,-55.16666720448245,5.0166670405710665,"[-55.16666720448245, 5.0166670405710665]",210.0,6064.65062111801,,,,,SOUTH AMERICA,Pyramid,2.635677554,0.998281677,0.308024837
Buurhakaba,44.083332980856014,2.7999988588710347,"[44.083332980856014, 2.7999988588710347]",273.0,2681.48447204969,2.0,,,,AFRICA,Pyramid,1.061131233,0.011340707,1.27808383
Chumbicha,-66.23333331086296,-28.8583343166232,"[-66.23333331086296, -28.858334316623196]",560.0,4345.30279503106,,,,,SOUTH AMERICA,Pyramid,2.239159929,0.993464583,0.415034473
Cloncurry,140.50833429222664,-20.708332829110745,"[140.50833429222664, -20.708332829110745]",596.0,2479.76397515528,2.0,,,,AUSTRALIA,Pyramid,0.867233358,0.912263301,0.880249363
Dondo2,14.423611129578024,-9.684723799112891,"[14.423611129578024, -9.684723799112893]",248.0,3897.80124223603,2.0,,,,AFRICA,Pyramid,1.006340709,0.00666794,2.772738044
Huaura,-77.60000105011747,-11.066666092550834,"[-77.60000105011747, -11.066666092550834]",325.0,2834.66104702751,1.75,0.764289975166322,0.332383165756862,0.43190680940946,SOUTH AMERICA,Pyramid,1.162181008,0.993197411,0.549798421
Kambove,26.59861178365546,-10.876389069546237,"[26.59861178365546, -10.876389069546237]",30.0,3179.2661934339,,,,,AFRICA,Diamond,0.498544174,0.001911711,2.318597552
Karasburg,18.750000477912884,-28.016665619469297,"[18.750000477912884, -28.016665619469297]",80.0,1059.14673913043,,,,,AFRICA,Pyramid,1.299203307,0.431672418,0.537173748
Kasane,25.149998766892605,-17.800000082045592,"[25.149998766892605, -17.800000082045592]",103.0,4912.44642857143,2.69230769230769,,,,AFRICA,Pyramid,1.347410362,0.994677183,0.659219484
Koulikoro,-7.543055265897836,12.884722344398517,"[-7.543055265897836, 12.884722344398517]",330.0,1629.98572411299,2.43333333333333,,,,AFRICA,Pyramid,1.414266143,0.99566752,0.704164948
Kualakapuas,114.35694401414943,-3.0819455880751527,"[114.35694401414945, -3.0819455880751527]",361.0,5534.62799286299,2.4,,,,ASIA,Pyramid,2.692252773,0.993597083,0.06195403
Maria Elena,-69.66666719660769,-22.34166582121942,"[-69.66666719660769, -22.34166582121942]",233.0,869.533385093168,1.0,,,,SOUTH AMERICA,Pyramid,2.139877695,1.0,0.259201662
Maridi,29.468056212547253,4.915278228327011,"[29.468056212547253, 4.915278228327011]",235.0,5978.25854037267,,,,,AFRICA,Pyramid,1.936389051,0.992584676,0.119643892
Mpwapwa,36.48472373814963,-6.348611670389111,"[36.48472373814963, -6.3486116703891105]",516.0,4056.68855368234,,,,,AFRICA,Pyramid,0.658373753,0.681511074,1.096861545
Oum Hadjer,19.69166668263486,13.291666080018398,"[19.69166668263486, 13.291666080018398]",343.0,1870.3984028394,1.0,,,,AFRICA,Diamond,0.076353302,0.005267164,1.727267168
Quixada,-39.01666599576219,-4.966667140740819,"[-39.01666599576219, -4.966667140740819]",189.0,3554.06743566992,1.0,,,,SOUTH AMERICA,Hourglass,1.139409949,0.0,2.236164892
San Luis1,-89.44166560862197,16.199998826725153,"[-89.44166560862197, 16.199998826725153]",467.0,6160.39130434783,,,,,NORTH AMERICA,Pyramid,1.968795001,0.994376458,1.091501081
Santa Cruz2,-36.02361081067261,-6.22638723126114,"[-36.02361081067261, -6.22638723126114]",510.0,2865.30910326087,1.27272727272727,,,,SOUTH AMERICA,Hourglass,0.237484698,0.000372231,2.307983324
Thongwa,96.5250011481494,16.758333979159662,"[96.52500114814939, 16.758333979159662]",503.0,4612.71972049689,1.45833333333333,,,,ASIA,Pyramid,1.149188,0.809789817,0.701416569
Uncia,-66.56666669847877,-18.46666688676989,"[-66.56666669847877, -18.46666688676989]",139.0,2032.21428571429,,,,,SOUTH AMERICA,Pyramid,1.872836425,0.990988732,0.720651728
Van Horn,-104.83333201009542,31.041666225856893,"[-104.83333201009542, 31.041666225856893]",201.0,1712.3254076087,,,,,NORTH AMERICA,Pyramid,1.042223993,0.026952905,1.255515282
Vicente Guerrero,-116.00833420202795,30.76666684215427,"[-116.00833420202795, 30.76666684215427]",238.0,1898.8051242236,,,,,NORTH AMERICA,Diamond,0.141298905,0.10319693,0.600841167
Wagin,117.34166783725586,-33.308334436887414,"[117.34166783725586, -33.308334436887414]",321.0,3435.03992901508,1.0,,,,AUSTRALIA,Pyramid,0.581496001,0.846325515,1.069744856
Aqadyr,72.86416627646568,48.26583219615539,"[72.86416627646568, 48.26583219615539]",255.0,1488.42617753623,1.83333333333333,,,,ASIA,Pyramid,1.721592759,0.866924564,0.805533939
Oatlands,147.3708339063833,-42.300000730257416,"[147.3708339063833, -42.300000730257416]",223.0,5876.32556935818,1.27272727272727,,,,AUSTRALIA,Pyramid,3.355863144,0.991945506,0.257195756
Santa Barbara3,-72.02250154111736,-37.66749963673584,"[-72.02250154111736, -37.66749963673584]",504.0,5734.25345849802,1.72727272727273,,,,SOUTH AMERICA,Pyramid,1.013658438,0.00374042,1.005071867
Villarica,-72.22583377991464,-39.27749929380542,"[-72.22583377991464, -39.27749929380542]",271.0,3889.80291726554,2.89285714285714,,,,SOUTH AMERICA,Hourglass,0.467969284,0.0,1.199155237
White Sulphur Springs,-80.30416758870933,37.79166612420476,"[-80.30416758870933, 37.79166612420476]",378.0,5868.74456521739,1.0,,,,NORTH AMERICA,Pyramid,0.657866607,0.994365333,0.73398354
Aigua,-54.76250040343969,-34.20208179603782,"[-54.76250040343969, -34.20208179603782]",66.0,6471.75494071146,2.0,,,,SOUTH AMERICA,Pyramid,1.628099291,0.997219038,0.5588544
Barcaldine,145.2854170745806,-23.556250121451065,"[145.2854170745806, -23.556250121451065]",490.0,2902.55928853755,1.0,,,,AUSTRALIA,Pyramid,0.940916366,0.949267848,0.828480341
Bosobolo,19.87500039400527,4.187500533443,"[19.87500039400527, 4.187500533443]",150.0,6937.43922924901,,,,,AFRICA,Pyramid,2.495145631,0.974739165,0.361749311
Eseka,10.777081791449314,3.6458329019812985,"[10.777081791449314, 3.6458329019812985]",400.0,5410.71146245059,,,,,AFRICA,Pyramid,1.110806969,0.52630949,1.071114398
Geraldton2,-86.95138983566638,49.7194433575561,"[-86.95138983566638, 49.7194433575561]",5.0,3152.93768115942,2.18181818181818,,,,NORTH AMERICA,Pyramid,0.642947864,0.241113897,0.312416422
La Paloma,-54.16249992194123,-34.660416606516804,"[-54.16249992194123, -34.660416606516804]",418.0,5278.3129550607,2.14285714285714,,,,SOUTH AMERICA,Diamond,0.45477812,0.442788725,1.021130217
Libenge,18.63750118488775,3.658332908899691,"[18.63750118488775, 3.658332908899691]",553.0,6124.37618491522,2.75,,,,AFRICA,Pyramid,0.793500456,0.991512964,1.146931346
Masindi-Port,32.06666709824822,1.7041663893896313,"[32.06666709824822, 1.7041663893896313]",265.0,5647.83116883117,,,,,AFRICA,Pyramid,4.901078619,1.0,0.006756268
Saint-Laurent-du-Maroni,-54.033333222786446,5.495834180399626,"[-54.033333222786446, 5.495834180399626]",378.0,2494.56001963259,2.77777777777778,,,,SOUTH AMERICA,Pyramid,1.394142729,0.992130218,0.712604116
Salinas2,-80.98749987464329,-2.200000056782271,"[-80.98749987464329, -2.200000056782271]",402.0,1278.35268689291,2.56666666666667,-3.72386212272007,-3.75639494260152,0.0325328198814532,SOUTH AMERICA,Pyramid,1.785115588,0.992327325,1.064253704
Tranqueras,-55.768750052513774,-31.18958287242392,"[-55.768750052513774, -31.189582872423916]",10.0,5951.4871541502,1.0,,,,SOUTH AMERICA,Pyramid,0.895552068,0.923505741,0.929995241
Urubamba,-72.11249985690164,-13.308334252453337,"[-72.11249985690164, -13.308334252453335]",150.0,4288.09041501976,1.33333333333333,,,,SOUTH AMERICA,Pyramid,0.782792642,0.947461188,1.324439557
Uspallata,-69.34583266079206,-32.59375121473808,"[-69.34583266079206, -32.59375121473808]",160.0,3617.33540372671,,,,,SOUTH AMERICA,Pyramid,1.60385231,0.869281359,0.526755242
General Conesa,-64.4558347927646,-40.10416692350745,"[-64.4558347927646, -40.10416692350745]",587.0,4273.06653491436,1.85714285714286,,,,SOUTH AMERICA,Pyramid,0.683158617,0.815545369,0.933196997
Lac La Biche,-111.97321378575911,54.76726057561497,"[-111.97321378575911, 54.76726057561497]",438.0,2469.49784510077,3.0,,,,NORTH AMERICA,Pyramid,2.877189109,0.997735626,0.732962514
Donegal,-8.110119188862202,54.65059495966304,"[-8.110119188862202, 54.65059495966304]",249.0,6039.72622191092,2.71428571428571,,,,EUROPE,Pyramid,3.501241561,0.995159166,0.230278824
Angra do Heroismo,-27.22083430648229,38.65833261920424,"[-27.22083430648229, 38.65833261920424]",218.0,4245.9589562455,1.72727272727273,,,,EUROPE,Pyramid,1.038162234,0.969015559,1.421565508
Almirante,-82.39750009279176,9.29916586247878,"[-82.39750009279176, 9.299165862478779]",157.0,7132.37922019104,1.0,,,,SOUTH AMERICA,Pyramid,1.631200387,0.518257246,0.534614927
Bossembele,17.644166618999993,5.265833163636519,"[17.644166618999993, 5.265833163636519]",152.0,5715.18873517787,,,,,AFRICA,Pyramid,1.294207488,0.995120248,0.870940237
Lamas,-76.5158333702332,-6.4191667325332125,"[-76.5158333702332, -6.4191667325332125]",463.0,6221.01766304348,,,,,SOUTH AMERICA,Pyramid,1.59997302,0.990450138,0.779219739
Paraiso,-93.2158336566699,18.39416668127897,"[-93.2158336566699, 18.394166681278975]",415.0,4943.46132128741,1.0,,,,NORTH AMERICA,Diamond,-0.058021597,0.027836029,1.769479836
Peto,-88.92416740165235,20.12749951901287,"[-88.92416740165235, 20.12749951901287]",496.0,5567.88989271598,,,,,NORTH AMERICA,Pyramid,0.584468504,0.179030974,1.49437507
Puquio,-74.12250096130273,-14.6908343925419,"[-74.12250096130273, -14.6908343925419]",120.0,3639.48468379447,2.0,,,,SOUTH AMERICA,Pyramid,0.765311409,0.874781084,1.581930813
Santo Tomas,-72.08249948745392,-14.452500818990952,"[-72.08249948745392, -14.452500818990952]",539.0,3776.50098814229,,,,,SOUTH AMERICA,Pyramid,1.061113508,0.998121843,1.330792618
Vergara,-53.93916666132816,-32.94250002295416,"[-53.93916666132816, -32.94250002295416]",226.0,5872.98468379447,1.6,,,,SOUTH AMERICA,Pyramid,1.460001737,0.963553141,0.568469959
Bekiy,45.31750078737524,-24.217499215843016,"[45.31750078737524, -24.217499215843016]",571.0,2855.58426501035,1.77777777777778,,,,AFRICA,Pyramid,1.830484188,0.994941477,0.542216109
Chernogorsk,91.22500057434594,53.81666752616553,"[91.22500057434594, 53.81666752616553]",493.0,2665.32877846791,2.0,1.11925739049912,0.370846668879191,0.748410721619924,ASIA,Pyramid,0.904151209,0.984492705,1.219436427
Eumseong,127.69027807321346,36.92777785299495,"[127.69027807321346, 36.92777785299495]",414.0,0.0,2.0,0.204038232564926,0.550480514764786,-0.34644228219986,ASIA,Pyramid,1.345260598,0.982720489,1.994021269
Gimli,-96.9895838526275,50.63333233022922,"[-96.9895838526275, 50.63333233022922]",21.0,1861.71837045689,2.86,,,,NORTH AMERICA,Pyramid,4.42693742,0.990314346,0.266072772
Lead,-103.76845214850538,44.35059587942141,"[-103.76845214850538, 44.35059587942141]",510.0,3214.7702216262,2.0,-0.0806231275200845,0.394464512169361,-0.475087639689446,NORTH AMERICA,Pyramid,1.225956925,0.986546877,0.413813822
Mount Barker,117.6625001558462,-34.62916674011534,"[117.66250015584619, -34.62916674011534]",507.0,5170.49047790155,1.66666666666667,,,,AUSTRALIA,Pyramid,0.806973172,0.991145464,0.587078007
Babati,35.745832940980705,-4.21083326308747,"[35.745832940980705, -4.21083326308747]",394.0,4263.87603305785,1.5,,,,AFRICA,Diamond,0.423173699,0.011609481,1.685506426
Balancan,-91.53750001997376,17.802500909145316,"[-91.53750001997376, 17.802500909145316]",430.0,5671.58102766798,1.65789473684211,,,,NORTH AMERICA,Pyramid,1.101923257,0.984535359,0.860978467
Happy Valley,-60.31369039577806,53.30178628641577,"[-60.31369039577806, 53.30178628641577]",212.0,1981.31837055524,1.94444444444444,,,,NORTH AMERICA,Pyramid,1.577787849,0.448915263,0.549440921
Hardin,-107.61250088901252,45.732736633302046,"[-107.61250088901252, 45.732736633302046]",217.0,2760.11603613778,1.5,,,,NORTH AMERICA,Pyramid,0.952710313,0.946050026,0.783148512
Kafue,28.179167507149817,-15.777499872142348,"[28.179167507149817, -15.777499872142347]",5.0,4553.95041322314,1.55,-1.70255750417709,-1.04789920945962,-0.654658294717469,AFRICA,Pyramid,0.824468125,0.734009354,1.221421853
Nova Vicosa,-39.37249914829681,-17.894167599034414,"[-39.37249914829681, -17.894167599034414]",179.0,0.0,2.42307692307692,,,,SOUTH AMERICA,Hourglass,0.564021229,0.000785496,0.994387101
Oshikango,15.89749943647274,-17.397500868912037,"[15.89749943647274, -17.397500868912037]",314.0,0.0,1.17647058823529,,,,AFRICA,Pyramid,0.988984083,0.913128359,1.045561313
Roebourne,117.13916531197924,-20.769165632969464,"[117.13916531197923, -20.769165632969464]",311.0,1979.40747394898,1.66666666666667,,,,AUSTRALIA,Pyramid,1.921168394,1.0,0.119933965
General Roca,-67.63750070966351,-39.0166662621948,"[-67.63750070966351, -39.0166662621948]",590.0,3394.21412226218,1.0,-1.42033928632736,-1.03318703174591,-0.387152254581451,SOUTH AMERICA,Pyramid,2.357834445,1.0,0.416693694
Knysna,23.04444226615938,-34.03472261455372,"[23.04444226615938, -34.03472261455372]",271.0,4313.57503453629,2.47368421052632,,,,AFRICA,Pyramid,0.623582215,0.033474919,1.215999024
Liverpool1,-64.7196422868996,44.03511941727648,"[-64.7196422868996, 44.03511941727648]",6.0,5792.04741782817,2.5,,,,NORTH AMERICA,Pyramid,1.35473015,0.974386937,0.173686988
Vilyuysk,121.6216641474134,63.75083285150746,"[121.6216641474134, 63.75083285150746]",275.0,1782.72108843537,2.2,,,,ASIA,Diamond,0.267373571,0.008497778,1.323963384
Sonson,-75.30833297648448,5.712500808234915,"[-75.30833297648448, 5.712500808234915]",214.0,6547.25543478261,,,,,SOUTH AMERICA,Pyramid,1.969404106,0.945916946,0.985459974
Villanueva,-102.8833336659527,22.35416673580879,"[-102.8833336659527, 22.35416673580879]",270.0,3121.4172783738,,,,,NORTH AMERICA,Hourglass,0.085796957,0.000230478,1.908165215
Byron Bay,153.61488051413303,-28.65297658681504,"[153.61488051413303, -28.65297658681504]",282.0,6656.5961069219,2.28571428571429,,,,AUSTRALIA,Pyramid,1.637140964,0.997177382,0.9194244
Collipulli,-72.43645802478997,-37.95312528276056,"[-72.43645802478997, -37.95312528276056]",23.0,5524.28530362918,,,,,SOUTH AMERICA,Hourglass,0.803349885,0.0,1.045716351
Kimhyonggwon,128.15654885828326,40.81607154427375,"[128.15654885828326, 40.81607154427375]",211.0,3102.35155279503,2.0,,,,ASIA,Pyramid,5.421388365,0.999382572,0.141825204
San Lorenzo1,-58.766667006186026,-28.133333090270146,"[-58.766667006186026, -28.133333090270146]",463.0,6622.23022774327,1.0,,,,SOUTH AMERICA,Pyramid,2.916171004,0.9923376,0.231130455
Abra Pampa,-65.69722213411728,-22.722223646425658,"[-65.69722213411728, -22.722223646425658]",24.0,1964.11929572404,2.0,,,,SOUTH AMERICA,Pyramid,0.813702925,0.982286447,0.926826114
Bogue,-14.273611243546824,16.591665936179176,"[-14.273611243546823, 16.591665936179176]",119.0,1699.78976096367,1.79310344827586,,,,AFRICA,Pyramid,1.89812844,0.998525758,0.591346432
Caazapa,-56.36845289203752,-26.19583394022552,"[-56.368452892037524, -26.19583394022552]",286.0,6537.97556593604,3.0,,,,SOUTH AMERICA,Pyramid,1.372356647,0.961152964,0.661889776
Canatlan,-104.77499943711888,24.52500011098048,"[-104.77499943711888, 24.52500011098048]",355.0,3257.20319432121,1.2,,,,NORTH AMERICA,Pyramid,0.688382568,0.019868981,1.098989387
Illizi,8.479165389401654,26.50416741315492,"[8.479165389401654, 26.504167413154917]",381.0,1126.37477542221,1.0,,,,AFRICA,Pyramid,0.67411625,0.75258855,1.042649224
Mendi,143.64861183318072,-6.1361118831668735,"[143.64861183318072, -6.1361118831668735]",349.0,6671.05745341615,1.28571428571429,,,,AUSTRALIA,Pyramid,2.505656308,1.0,0.192287464
Osakarovka,72.58194499526137,50.5652768637095,"[72.58194499526137, 50.5652768637095]",311.0,2392.94967061924,2.0,,,,ASIA,Pyramid,0.635491717,0.074088535,0.888112114
Pampa del Infierno,-61.17321453383358,-26.50416738167971,"[-61.17321453383358, -26.50416738167971]",395.0,4764.35441370224,2.0,,,,SOUTH AMERICA,Diamond,0.491956543,0.723930691,1.158264994
Paraguari,-57.14821357350981,-25.620832841792065,"[-57.148213573509814, -25.620832841792065]",414.0,6482.51634926338,,,,,SOUTH AMERICA,Pyramid,1.787857102,0.971028476,0.694301391
